,title,address,district,latitude,longitude,id
43,مسجد,4014 abi al hasan al masri - Al Hamra Dist.,Al Hamra ,24.7698622925635,46.7504314950706,10100003129
44,مسجد,6701 ash shuwimis - Al Zahrah Dist.,Al Zahrah ,24.5674700100001,46.6424732900001,10100003067
45,مسجد,3639 zamil ibn salim - Al Rawabi Dist.,Al Rawabi ,24.6952008248119,46.7897343367183,10100003089
46,مسجد,3740 ahmad al ghafi - Al Rahmaniyah Dist.,Al Rahmaniyah ,24.7245272494179,46.6640640736261,10100003013
47,مسجد,7289 ad dir al arabi - Al Saadah Dist.,Al Saadah ,24.6892632298402,46.8305331855872,10100003036
48,مسجد,7212 wadi thumamah - West Oraija Dist.,West Oraija ,24.6021036650002,46.6007132130001,10100003126
49,مسجد,3386 prince faysal abdullah ibn abdulrahman - Hitteen Dist.,Hitteen ,24.7703231020183,46.5860291450048,10100003144
50,مسجد,7345 al awwadi - West Suwaidi Dist.,West Suwaidi ,24.5726191410001,46.6188356070002,10100003057
51,مسجد,4936 al madhnab - Al Sulaimaniyah Dist.,Al Sulaimaniyah ,24.706123973,46.7041066320001,10100003063
52,مسجد,6421 eastern ring branch rd - Al Hamra Dist.,Al Hamra ,24.7637213100257,46.7381297592323,10100003129
53,مسجد,7418 abi bakr as siddiq branch - Al Maseef Dist.,Al Maseef ,24.7661559810363,46.6916581502383,10100003084
54,مسجد,7344 ash shaikh sulaiman ibn abdullah ibn muhammad - Al Khaleej Dist.,Al Khaleej ,24.768851349492,46.7948644567833,10100003055
55,مسجد,3304 Al Zubair Bin Al Awwam - Al Rawabi Dist.,Al Rawabi ,24.6921534221426,46.7864215946023,10100003089
56,مسجد,3509 al nassefa - Al Sahafah Dist.,Al Sahafah ,24.8153638501665,46.6374979250227,10100003123
57,مسجدأبوعبيده,3190  - Al Narjis Dist.,Al Narjis ,24.8704137495003,46.6476757551231,10100003150
58,مسجدالدخيل,3612 ushba - Al Shohda Dist.,Al Shohda ,24.7950483043424,46.7381099261954,10100003016
59,مسجد,6757 al jahidh - Al Hamra Dist.,Al Hamra ,24.7666052167649,46.7410707730354,10100003129
60,مسجد,3577 mawdud arsalan - West Oraija Dist.,West Oraija ,24.5819437110001,46.591505925,10100003126
61,مسجد,8051 bakr ibn an nutah - Al Sulaimaniyah Dist.,Al Sulaimaniyah ,24.698532375,46.6962457110001,10100003063
62,مسجد,9310 Al Diyaa - Al Rayan Dist.,Al Rayan ,24.7243619064801,46.7847736319467,10100003090
63,مسجد,3854 urwah ibn udhaina - Al Zahrah Dist.,Al Zahrah ,24.5718357490001,46.6483685990002,10100003067
64,مسجد,3840 ad dahin - Al Manar Dist.,Al Manar ,24.7276299344764,46.8015532234852,10100003079
65,مسجد,4816 as sulaylan - Shubra Dist.,Shubra ,24.5691431820002,46.6577605850001,10100003066
66,مسجد,4785 al hammadah - Al Suwaidi Dist.,Al Suwaidi ,24.593250928,46.6712463750002,10100003018
67,مسجد,3860 king fahad branch rd - Al Malqa Dist.,Al Malqa ,24.807246996678,46.6231635318043,10100003145
68,مسجد,8099 muhammad al khattab - Al Marwah Dist.,Al Marwah ,24.5439635620001,46.6658284020002,10100003064
69,مسجد,3059 umar ibn abdul aziz branch rd - Al Rabwah Dist.,Al Rabwah ,24.6913673923477,46.7648893101709,10100003047
70,مسجد,7323 al bohayrat - Middle Oraija Dist.,Middle Oraija ,24.6005226990001,46.6297458130001,10100003128
71,مسجد,9022 ata ibn abi rubah - Al Murabba Dist.,Al Murabba ,24.6499734600001,46.7069274860001,10100003021
72,مسجد,6565 rawdat - Badr Dist.,Badr ,24.5336687850001,46.6986156220001,10100003164
73,مسجد,6575 Othman Bin Affan - Al Falah Dist.,Al Falah ,24.7902290412443,46.7026361610576,10100003022
74,مسجد,4089 Tameem Al Dari - Shubra Dist.,Shubra ,24.5835272510001,46.6785965770001,10100003066
75,مسجد,7373 al aziziah rd - Al Aziziyah Dist.,Al Aziziyah ,24.5984419211474,46.772313922533,10100003029
76,مسجد,7401 street no. 75 - Al Yasmeen Dist.,Al Yasmeen ,24.8153486567671,46.6467793101086,10100003147
77,مسجد,3957 said ibn musib - West Umm Al Hamam Dist.,West Umm Al Hamam ,24.6915233670001,46.6490102370001,10100003012
78,مسجد,6322 Al Haytham Bin Obaid - Al Duraihemiyah Dist.,Al Duraihemiyah ,24.588342313,46.6935645280002,10100003076
79,مسجد,3805 muhna ibn isa - Dhahrat Al Badeah Dist.,hahrat Al Badeah ,24.5937562460001,46.6421797860002,10100003091
80,مسجد,7224 al hair rd - Al Haer Dist.,Al Haer ,24.3967439677312,46.8336852412116,10100003159
81,مسجد,8546 abi al faraj al katib - West Umm Al Hamam Dist.,West Umm Al Hamam ,24.69763177,46.64247697,10100003012
82,مسجد,7025 al washimah - Tuwaiq Dist.,Tuwaiq ,24.5819563910001,46.5795192240001,10100003102
83,مسجد,7561 farsan - East Umm Al Hamam Dist.,East Umm Al Hamam ,24.6888039390001,46.6531917770001,10100003008
84,مسجد,4639 abi ar ruh ash shafi - West Suwaidi Dist.,West Suwaidi ,24.5753877200001,46.6310641130001,10100003057
85,مسجد,8501 al wafra - Al Zahrah Dist.,Al Zahrah ,24.5835966970001,46.6539841530001,10100003067
86,مسجد,8192  - Al Sulaimaniyah Dist.,Al Sulaimaniyah ,24.6844751050001,46.7078994310001,10100003063
87,مسجد,7261 mahfudh ash shafi - Al Suwaidi Dist.,Al Suwaidi ,24.5926101080001,46.6681986500002,10100003018
88,مسجد,7257 street no. 20 - Al Yasmeen Dist.,Al Yasmeen ,24.8139907885021,46.650181017005,10100003147
89,مسجد,7667 al salim - Dhahrat Al Badeah Dist.,hahrat Al Badeah ,24.5953719320001,46.6401095570002,10100003091
90,مسجدالخير,7372 al ashi bin khais - Qurtubah Dist.,Qurtubah ,24.8049859016906,46.7214022668327,10100003101
91,مسجد,7374 abi al alaa al maari - Al Malaz Dist.,Al Malaz ,24.6731381895176,46.7333288106377,10100003051
92,مسجد,7821 Maymun Bint Al Harith - Dhahrat Al Badeah Dist.,hahrat Al Badeah ,24.5978133560002,46.6542425940001,10100003091
93,مسجد,5324 Khadeejah Bint Khuwaylid - West Oraija Dist.,West Oraija ,24.5908185500002,46.5938899400002,10100003126
94,مسجد,3074  - Al Badeah Dist.,Al Badeah ,24.6150516600001,46.6853911000002,10100003071
95,مسجد,7974 abi al hasan al qassar - Al Zahrah Dist.,Al Zahrah ,24.5789156500002,46.6455494420001,10100003067
96,مسجد,6372 masoud bin dahmash - Al Qairawan Dist.,Al Qairawan ,24.8222745384281,46.6002694517459,10100003146
97,مسجد,3899 al jadwal - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.5556549162807,46.7902509765003,10100003130
98,مسجد,7579 al babeya - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.5697396163609,46.7983727363393,10100003130
99,مسجد,3455 northern ring rd - Al Taawun Dist.,Al Taawun ,24.7828481116319,46.7008420656023,10100003085
100,مسجد,8134 king abdulaziz branch rd - Al Woroud Dist.,Al Woroud ,24.7326164590112,46.6866445568782,10100003026
101,مسجد,3325 no. 420 - Al Malqa Dist.,Al Malqa ,24.8073743291445,46.6090847424763,10100003145
102,مسجد,4149 Salman Al Hanbali - West Oraija Dist.,West Oraija ,24.5960191090002,46.6163986430001,10100003126
103,مسجد,6833 no. 353 - Al Malqa Dist.,Al Malqa ,24.810047661516,46.6035829527387,10100003145
104,مسجد,4620 al farisah - Al Jarradiyah Dist.,Al Jarradiyah ,24.6156960060001,46.6960607510001,10100003003
105,مسجد,2737 muthibah - Al Shifa Dist.,Al Shifa ,24.5783118760001,46.7033385800001,10100003061
106,مسجد,2741 abi firas al hamdani - Al Raed Dist.,Al Raed ,24.704766887,46.63042661,10100003125
107,مسجد,2649 king salman bin abdul aziz rd - Al Malqa Dist.,Al Malqa ,24.8211371521908,46.6024983819461,10100003145
108,مسجد,8882 prince abdulaziz ibn musaid ibn jalawi - Al Olaya Dist.,Al Olaya ,24.67435676,46.7019677050001,10100003075
109,مسجد,7672 al amir mitib ibn abdul aziz - Al Rabwah Dist.,Al Rabwah ,24.7033173641337,46.7583607675155,10100003047
110,مسجد,4604 al madinah al munawarah - West Oraija Dist.,West Oraija ,24.5867805810001,46.6206075700001,10100003126
111,مسجد,7046 Unayzah - Al Rawabi Dist.,Al Rawabi ,24.6888705067515,46.7881979187463,10100003089
112,مسجد,7220 al matar - Al Fayha Dist.,Al Fayha ,24.678871679052,46.8064180438491,10100003133
113,مسجد,6966 yusuf ibn an nahwi - West Oraija Dist.,West Oraija ,24.5812243290001,46.5948603740002,10100003126
114,مسجد,6778 al irwanah - West Oraija Dist.,West Oraija ,24.5981467290002,46.5965347740002,10100003126
115,مسجد,8137 Hayat Bin Qays - Al Jarradiyah Dist.,Al Jarradiyah ,24.6176670500001,46.6981949050001,10100003003
116,مسجد,2918 al ardiyyah - Al Rabwah Dist.,Al Rabwah ,24.6924260638665,46.7541045763801,10100003047
117,مسجد,2612 yusuf abi al muhasin - Al Shifa Dist.,Al Shifa ,24.5741914850001,46.7018497020001,10100003061
118,مسجد,3068 abdulaziz al bawardi - Al Khaleej Dist.,Al Khaleej ,24.7767528809766,46.7870568531516,10100003055
119,مسجد,4236 prince saad ibn abdulrahman al awal rd - Al Salam Dist.,Al Salam ,24.6962503405254,46.8165979897267,10100003078
120,مسجد,3848 as sanhaji - Shubra Dist.,Shubra ,24.5802891840001,46.675828003,10100003066
121,مسجد,3409 wadi as sarh - Al Wadi Dist.,Al Wadi ,24.7896407832029,46.6918487018364,10100003082
122,مسجد,3927 al hayari - Dirab Dist.,ab ,24.4879657365836,46.6220275494296,10100003058
123,مسجد,8429 abdul rahman ibn salim - Al Rafeah Dist.,Al Rafeah ,24.6471668600001,46.6689357010001,10100003015
124,مسجد,5236  - Oraid Dist.,Oraid ,24.4777591881067,46.7725660034118,10100003163
125,مسجد,8717 abi al manaqib ad dainuri - West Suwaidi Dist.,West Suwaidi ,24.5850012940001,46.6210763390001,10100003057
126,مسجد,7131 al wadiy - West Oraija Dist.,West Oraija ,24.594029945,46.5908165980001,10100003126
127,مسجد,6643 Kaab Bin Zuhair - Al Suwaidi Dist.,Al Suwaidi ,24.587067495,46.6659855230001,10100003018
128,مسجد,8773 dirab rd - Al Marwah Dist.,Al Marwah ,24.5499848440001,46.6702238910001,10100003064
129,مسجد,3502 sadir - Al Suwaidi Dist.,Al Suwaidi ,24.5843070710001,46.6727872060001,10100003018
130,مسجد,7237 al mahd - West Suwaidi Dist.,West Suwaidi ,24.5715881630001,46.6254833280001,10100003057
131,مسجد,3516 yathrib - Shubra Dist.,Shubra ,24.5830933480001,46.6728587620001,10100003066
132,مسجد,2660 al bahar al ahmar - Al Wadi Dist.,Al Wadi ,24.7860737050883,46.6844446022453,10100003082
133,مسجد,7075 al fanus - Al Fayha Dist.,Al Fayha ,24.6776866145613,46.8161459595065,10100003133
134,مسجد,3166 abi zarah - Al Murabba Dist.,Al Murabba ,24.6696200200001,46.7002244190001,10100003021
135,مسجد,7428 al umara - Al Aziziyah Dist.,Al Aziziyah ,24.5742738202825,46.7727567480671,10100003029
136,مسجد,7394 abi al hasan an nidham - West Oraija Dist.,West Oraija ,24.60376925,46.5980133240001,10100003126
137,مسجد,3165 ash shaikh abdullah ibn muhammad - Sultanah Dist.,Sultanah ,24.6036404550001,46.6815017600001,10100003069
138,مسجد,4086 Northern Ring Rd - Al Falah Dist.,Al Falah ,24.791100524139,46.7167832273444,10100003022
139,مسجد,3305 abdul halim ibn al faras - West Suwaidi Dist.,West Suwaidi ,24.5750298870001,46.6179098450001,10100003057
140,مسجد,3126 Shaqraa - Al Rabwah Dist.,Al Rabwah ,24.70006821013,46.7562608931776,10100003047
141,مسجد,4395 Al Ashaj - Al Rayan Dist.,Al Rayan ,24.7185883727337,46.785546465946,10100003090
142,مسجد,7525 as sahra al kubra - Al Ghadeer Dist.,Al Ghadeer ,24.7744324138401,46.6556114255239,10100003109
143,مسجد,8140 jabal nuam - Al Olaya Dist.,Al Olaya ,24.7071491971149,46.6668381816525,10100003075
144,مسجد,7970 al ashbal - Al Sahafah Dist.,Al Sahafah ,24.8114523219976,46.6340612890202,10100003123
145,مسجد,2774 marakish - Al Quds Dist.,Al Quds ,24.758301676341,46.7464876358737,10100003081
146,مسجد,2883 yusuf ibn abi ishaq - West Naseem Dist.,West Naseem ,24.7178943065415,46.8237795135585,10100003167
147,مسجد,4113 nahr al baraduni - Al Sahafah Dist.,Al Sahafah ,24.8029448645353,46.643278771157,10100003123
148,مسجد,8184 mohammed rasheed rda - Al Aziziyah Dist.,Al Aziziyah ,24.581237280266,46.7559560812147,10100003029
149,مسجد,3435 masafi - Al Falah Dist.,Al Falah ,24.8005412487356,46.7103782705954,10100003022
150,مسجد,7057 washi - Al Rabwah Dist.,Al Rabwah ,24.6978077221743,46.7625402907717,10100003047
151,مسجد,3753 yahya as sayrafi - East Naseem Dist.,East Naseem ,24.7166103285169,46.8473546008822,10100003080
152,مسجد,7542 King Abdulaziz - Al Rabie Dist.,Al Rabie ,24.7917631322706,46.6568295509574,10100003104
153,مسجد,7784 Haroun Al Rasheed - Al Jazeerah Dist.,Al Jazeerah ,24.6828712975147,46.7972028278871,10100003035
154,مسجد,6749 an nahdah rd - Al Rabwah Dist.,Al Rabwah ,24.6797508090822,46.7583781640705,10100003047
155,مسجد,2917 atalalah - Al Rawabi Dist.,Al Rawabi ,24.6994209358779,46.7830359137052,10100003089
156,مسجد,4163 jabir ibn jubarah - Al Mughrazat Dist.,Al Mughrazat ,24.76008701186,46.7339540888248,10100003105
157,مسجد,6533 abi al fadl al alimi - Al Rabwah Dist.,Al Rabwah ,24.6930311921518,46.7626211924469,10100003047
158,مسجد,7066 al abu haimid - Al Nuzha Dist.,Al Nuzha ,24.7537598475774,46.7155124689102,10100003025
159,مسجد,2433 ayn rim - West Naseem Dist.,West Naseem ,24.7236884527214,46.8194271224596,10100003167
160,مسجد,7070 al bihar - Al Hamra Dist.,Al Hamra ,24.7773388528917,46.7613434541225,10100003129
161,مسجد,3159 al athya - Middle Oraija Dist.,Middle Oraija ,24.610377242,46.6398162060001,10100003128
162,مسجد,8148 jabal aban - West Naseem Dist.,West Naseem ,24.722446195394,46.8244433671027,10100003167
163,مسجد,6938 eastern ring rd - Al Mughrazat Dist.,Al Mughrazat ,24.7600253045046,46.7376229797497,10100003105
164,مسجد,2948 ahmad al hasbani - Al Rabwah Dist.,Al Rabwah ,24.6946431266581,46.7544751774315,10100003047
165,مسجد,3046 abi dhar al ghaffari - Al Rabwah Dist.,Al Rabwah ,24.6837208772512,46.7646128202377,10100003047
166,مسجد,7175 kuda - Al Rabwah Dist.,Al Rabwah ,24.6989427445322,46.7508771499429,10100003047
167,مسجد,6733 ibn al baghdadi - Al Mughrazat Dist.,Al Mughrazat ,24.7583309696377,46.7287858995202,10100003105
168,مسجد,6533 as sahabah - Al Munisiyah Dist.,Al Munisiyah ,24.8200578383962,46.7741292577909,10100003140
169,مسجد,7555 al amir matab ibn abdul aziz - Al Rabwah Dist.,Al Rabwah ,24.6870018984059,46.7661100128786,10100003047
170,مسجد,3662 abu ubaydah amir ibn al jarrah - Al Fayha Dist.,Al Fayha ,24.6712302236396,46.8123532381201,10100003133
171,مسجد,7465 Al Thuray - Al Nakheel Dist.,Al Nakheel ,24.7484520658194,46.6357494640891,10100003108
172,مسجد,3082 abi al fath ar rasi - West Naseem Dist.,West Naseem ,24.7247946242628,46.825878289165,10100003167
173,مسجد,2604 al imam muhammad ibn saud ibn muqrin - Al Dirah Dist.,Al Dirah ,24.6296893090002,46.7076114340002,10100003007
174,مسجد,3245 hamad ibn musa - Al Rabwah Dist.,Al Rabwah ,24.6920923444599,46.7573876377027,10100003047
175,مسجد,3384 Murrat - Al Rabwah Dist.,Al Rabwah ,24.6987785422647,46.7587022201694,10100003047
176,مسجد,7399 ash shaikh hasan ibn hussain ibn ali - Ishbiliyah Dist.,Ishbiliyah ,24.7890422788868,46.7682346402426,10100003137
177,مسجد,2491 al imam abdullah ibn saud ibn abdul aziz rd - Ishbiliyah Dist.,Ishbiliyah ,24.7925534561619,46.7712451690077,10100003137
178,مسجد,2272 Jareer - Al Malaz Dist.,Al Malaz ,24.6706974178827,46.7291556724754,10100003051
179,مسجد,8393 al bughdadi - Al Rayan Dist.,Al Rayan ,24.7162902804441,46.7723632950416,10100003090
180,مسجد,6975 dhat al harmal - Al Rabwah Dist.,Al Rabwah ,24.6971956252886,46.7523292160218,10100003047
181,مسجد,8157 Al Abbas Bin Al Ahnaf - Al Mursalat Dist.,Al Mursalat ,24.7558721905165,46.6952584657176,10100003024
182,مسجد,8506 Othman Bin Affan - Al Nada Dist.,Al Nada ,24.8164673814318,46.6878410662496,10100003023
183,مسجد,2451  - Al Rabwah Dist.,Al Rabwah ,24.7041861248038,46.7496094920918,10100003047
184,مسجد,3378 ibn sina - Al Maseef Dist.,Al Maseef ,24.7650787044459,46.6819980482462,10100003084
185,مسجد,7131 eastern ring branch rd - Al Jazeerah Dist.,Al Jazeerah ,24.6769664202621,46.7790220032733,10100003035
186,مسجد,7016 al ajali - Al Quds Dist.,Al Quds ,24.7490505885294,46.7600539543093,10100003081
187,مسجد,7089 al khaznzh - Ishbiliyah Dist.,Ishbiliyah ,24.7859334974175,46.7817353492349,10100003137
188,مسجد,3264 Northern Ring Rd - Al Falah Dist.,Al Falah ,24.787783732899,46.7085347247136,10100003022
189,مسجد,6592 abi huraiyrah - East Naseem Dist.,East Naseem ,24.7184828770817,46.850914821823,10100003080
190,مسجد,6733 inabah - Al Rabwah Dist.,Al Rabwah ,24.6949476976669,46.7575494410513,10100003047
191,مسجد,7741  - Al Arid Dist.,Al Arid ,24.8666059314012,46.6209254380897,10100003148
192,مسجد,3518 amr al kindi - Al Quds Dist.,Al Quds ,24.7602160908939,46.7538550782334,10100003081
193,مسجد,7505 eastern ring branch rd - Al Rawabi Dist.,Al Rawabi ,24.6935384125684,46.7768745362836,10100003089
194,مسجد,4050 muhammad ibn muqrin - West Naseem Dist.,West Naseem ,24.7371522717153,46.8037572531757,10100003167
195,مسجد,3377 abi sadiq al qudai - Al Quds Dist.,Al Quds ,24.7500792902046,46.7523882629336,10100003081
196,مسجد,7127 muatah - Al Yasmeen Dist.,Al Yasmeen ,24.8129415651715,46.6573698445958,10100003147
197,مسجد,6259 abdul muhsin al faram - Al Badeah Dist.,Al Badeah ,24.6151917770001,46.6827840540001,10100003071
198,مسجد,4017 al amir sultan ibn salman ibn abdul aziz - Al Rahmaniyah Dist.,Al Rahmaniyah ,24.7197724307774,46.6667511578927,10100003013
199,مسجد,7567 Ayshah Bin Abi Bakr - Middle Oraija Dist.,Middle Oraija ,24.6148336337158,46.6337405444279,10100003128
200,مسجد,3662 street no. 164 - Al Yasmeen Dist.,Al Yasmeen ,24.8297726255255,46.651793208263,10100003147
201,مسجد,4310 no. 458 - Al Malqa Dist.,Al Malqa ,24.8111741320652,46.6188889030767,10100003145
202,مسجد,6356 street no. 408 - Al Malqa Dist.,Al Malqa ,24.805773903672,46.6052808885233,10100003145
203,مسجد,7399 al arin - Al Hamra Dist.,Al Hamra ,24.7723488293146,46.7515795850059,10100003129
204,مسجد,7086 wadi ar rashad - Shubra Dist.,Shubra ,24.5793562570001,46.669700565,10100003066
205,مسجد,7697 abdullah almakhzomi - West Suwaidi Dist.,West Suwaidi ,24.5758860480001,46.611828813,10100003057
206,مسجد,7041 ayn mahrah - Al Aziziyah Dist.,Al Aziziyah ,24.5966486365909,46.7680088535414,10100003029
207,مسجد,7286 ibn al wardi - Al Shifa Dist.,Al Shifa ,24.55068467,46.6918465950001,10100003061
208,مسجد,5200 no. 296 - Al Malqa Dist.,Al Malqa ,24.8005534317173,46.5965164004701,10100003145
209,مسجد,2443 obaidallah al thaqafi - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.5569398037724,46.762320075178,10100003130
210,مسجد,4288 Al Deyafah - Al Raed Dist.,Al Raed ,24.7016096250001,46.6447756930001,10100003125
211,مسجد,2991 al khatamah - Middle Oraija Dist.,Middle Oraija ,24.5962079640001,46.6248233110002,10100003128
212,مسجد,3437 Asad Bin Obaid - Dhahrat Al Badeah Dist.,hahrat Al Badeah ,24.5992054300001,46.6580136990001,10100003091
213,مسجد,7944 al hadirah - Al Suwaidi Dist.,Al Suwaidi ,24.5987182370002,46.6732662310002,10100003018
214,مسجد,3161 al kisai - Al Zahrah Dist.,Al Zahrah ,24.5810887980002,46.6417702870001,10100003067
215,مسجد,7493 amr ibn shaiban - Shubra Dist.,Shubra ,24.5744359610001,46.6598683190001,10100003066
216,مسجد,4015 street no. 28 - Al Yasmeen Dist.,Al Yasmeen ,24.8202420818375,46.6635145671305,10100003147
217,مسجد,2816 al asakir - Al Nuzha Dist.,Al Nuzha ,24.7495917077436,46.7025807017553,10100003025
218,مسجد,3085 abi abdullah al barjuni - West Oraija Dist.,West Oraija ,24.5795892220001,46.605531619,10100003126
219,مسجد,2643 al khold - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.5678888715894,46.7915220301566,10100003130
220,مسجد,8352 ad darb - Al Fayha Dist.,Al Fayha ,24.6890405424078,46.8134873018681,10100003133
221,مسجد,3766 ayn qasari - Middle Oraija Dist.,Middle Oraija ,24.6049802040001,46.6195178430001,10100003128
222,مسجد,6770 ad dawadmi - King Faisal Dist.,King Faisal ,24.7539722690603,46.7732044780249,10100003027
223,مسجد,6303 idris ash shuma - Al Quds Dist.,Al Quds ,24.7428370127751,46.749934267265,10100003081
224,مسجد,7143 muhammad al hussain - Al Shifa Dist.,Al Shifa ,24.5494236560002,46.6956047750002,10100003061
225,مسجد,3374 al qayyas - Ishbiliyah Dist.,Ishbiliyah ,24.7942409393705,46.7799111949413,10100003137
226,مسجد,7228 al dar - Al Aziziyah Dist.,Al Aziziyah ,24.5858703258965,46.7831331064576,10100003029
227,مسجدعيدالبدراني,6699 abdul wahid al azji - Qurtubah Dist.,Qurtubah ,24.8228598490869,46.7414371979035,10100003101
228,مسجد,3617 al qawiyah - Al Rabie Dist.,Al Rabie ,24.7827903290296,46.64653423608,10100003104
229,مسجد,7283 abdullah ibn az zubairq - West Oraija Dist.,West Oraija ,24.6027198890002,46.602748036,10100003126
230,مسجد,7152 al suwailim - Al Dirah Dist.,Al Dirah ,24.6331870980001,46.709046749,10100003007
231,مسجد,3980 kharis branch rd - Al Rawdah Dist.,Al Rawdah ,24.7245117790556,46.7755695924979,10100003088
232,مسجد,7115 ibn mudhaffar - Al Ezdihar Dist.,Al Ezdihar ,24.7784117974634,46.721719481318,10100003086
