,title,address,district,latitude,longitude,id
63,al jaradia pharmacy,6634 muslimah ibn abdul malik - Al Badeah Dist.,Al Badeah ,24.6184640560002,46.6924957810002,10100003071
64,al jaza pharmacy,3484 al amir musaid ibn abdul rahman ibn faisal road - Middle Oraija Dist.,Middle Oraija ,24.6111436090001,46.6430438250001,10100003128
65,"""al jaze' pharmacy""",6791 al ulaya - Al Olaya Dist.,Al Olaya ,24.6872277710001,46.688739797,10100003075
66,al jazea pharmacy 20,2773 muhammad al muqaddami - Al Nafel Dist.,Al Nafel ,24.7801611446714,46.6676619579274,10100003083
67,al jura pharmacy,6955 umm al hamam - East Umm Al Hamam Dist.,East Umm Al Hamam ,24.683165702,46.653577575,10100003008
68,al khaleeji pharmacy,7186 badi az zaman al hamadhani - Shubra Dist.,Shubra ,24.5717961240001,46.6534960870001,10100003066
69,al kharashy pharmacy,2687 al madinah al munawarah - Dhahrat Al Badeah Dist.,hahrat Al Badeah ,24.5923853800002,46.6311051270001,10100003091
70,al kharif pharmacy,6683 abdullah ibn az zubairq - West Oraija Dist.,West Oraija ,24.5973220850001,46.5985905790002,10100003126
71,al khayam modern pharmacy,8131 at takhassusi - Al Olaya Dist.,Al Olaya ,24.7071820440001,46.6644999440001,10100003075
72,al khuraif pharmacy,7354 Ayshah Bin Abi Bakr - Dhahrat Al Badeah Dist.,hahrat Al Badeah ,24.5923105470001,46.6491958860001,10100003091
73,al khuzaimy pharmacy 7,4314 al madinah al munawarah - Dhahrat Al Badeah Dist.,hahrat Al Badeah ,24.5972742120002,46.6378137820002,10100003091
74,al khuzami pharmacy,3671 Belal Bin Rabah - West Oraija Dist.,West Oraija ,24.5815777620002,46.5923551060002,10100003126
75,al khuzami pharmacy,3627 Belal Bin Rabah - West Oraija Dist.,West Oraija ,24.5813195420001,46.5919602480002,10100003126
76,al lezam pharmacy,8813 al ulaya - Al Olaya Dist.,Al Olaya ,24.675737316,46.6945006270001,10100003075
77,al madinah ath thanya pharmacy,3386 samahat ash shaikh abdul aziz ibn baz - Olaishah Dist.,Olaishah ,24.6259562610001,46.6888666750001,10100003053
78,al madinah pharmacy,3527 samahat ash shaikh abdul aziz ibn baz - Al Badeah Dist.,Al Badeah ,24.6257900670001,46.6902246620001,10100003071
79,al mahya pharmacy,3183 abi bakr ar razi - Al Sulaimaniyah Dist.,Al Sulaimaniyah ,24.6905699110001,46.7106707560002,10100003063
80,al majd modern veterinary pharmacy,7575 salam - Al Dubiyah Dist.,Al Dubiyah ,24.6188307850001,46.7104369010001,10100003116
81,al majid pharmacy,6963 sultanah - Sultanah Dist.,Sultanah ,24.6054296300001,46.6922837780001,10100003069
82,al majid pharmacy,6893 sultanah - Sultanah Dist.,Sultanah ,24.6050157150001,46.6927245350001,10100003069
83,Al Malaz national Pharmacy(Delivery),2512 umar ibn abdul aziz rd - Al Zahra Dist.,Al Zahra ,24.6794223580001,46.728056958,10100003132
84,al mansoura pharmacy,7946 ash shabab - Al Aziziyah Dist.,Al Aziziyah ,24.5985100593857,46.7548332682225,10100003029
85,al marzouq pharmacy,4682 dirab branch road - Namar Dist.,Namar ,24.5772634840001,46.6984067760001,10100003060
86,"""al mas'udi pharmacy""",7080 ibn taimiah rd - Al Shifa Dist.,Al Shifa ,24.5489442150002,46.6962182870001,10100003061
87,al mawal pharmacy,6249 Asmaa Bint Abi Bakr - West Oraija Dist.,West Oraija ,24.5861166770001,46.5862525740001,10100003126
88,al miswal pharmacy,3050 al amid - Tuwaiq Dist.,Tuwaiq ,24.5904452710001,46.571433131,10100003102
89,al mubarak pharmacy,3855 king faisal - Al Murabba Dist.,Al Murabba ,24.6566265160001,46.7070799710002,10100003021
90,al muhaidib veterinary pharmacy,2631 madina munwarah rd - Al Dubiyah Dist.,Al Dubiyah ,24.6241385180002,46.7111447730001,10100003116
91,Al Mujtama Pharmacy(Delivery),7290 zuhir ibn abi salma - Al Maseef Dist.,Al Maseef ,24.765032625,46.6801372210001,10100003084
92,Al Mujtama Pharmacy(Delivery),7095 imarat arqa - Irqah,Irqah,24.6786859000001,46.5901272,10100003142
93,Al Mujtama Pharmacy(Delivery),6651 Ayshah Bin Abi Bakr - Al Suwaidi Dist.,Al Suwaidi ,24.5872625000001,46.6539687000002,10100003018
94,Al Mujtama Pharmacy(Delivery),8254 ask shaikh hasan ibn hussain ibn ali - Ghirnatah Dist.,Ghirnatah ,24.8041666670001,46.7594722220002,10100003155
95,Al Mujtama Pharmacy(Delivery),6949 Al Shaikh Jabir Al Ahmed Al Shaba - Al Rimal Dist.,Al Rimal ,24.8472459000001,46.7818981000001,10100003153
96,Al Mujtama Pharmacy(Delivery),4240 Prince Mohammed Ibn Salman Ibn Abdulaziz Rd - Hitteen Dist.,Hitteen ,24.7690644000001,46.6180737000001,10100003144
97,Al Mujtama Pharmacy(Delivery),4726 al imam ahmad ibn hanbal - Al Rayan Dist.,Al Rayan ,24.7091111110001,46.788638889,10100003090
98,Al Mujtama Pharmacy(Delivery),7988 abi al aswad ad duali - East Naseem Dist.,East Naseem ,24.7311301,46.8488839000001,10100003080
99,Al Mujtama Pharmacy(Delivery),7054 mohammed rasheed rda - Al Aziziyah Dist.,Al Aziziyah ,24.5707536,46.7699850000001,10100003029
100,"""al murabba' pharmacy""",2875 al farawi - Al Murabba Dist.,Al Murabba ,24.6717917280001,46.7082385330001,10100003021
101,al muslim pharmacy,3506 al madinah al munawarah - West Oraija Dist.,West Oraija ,24.5799329580001,46.6096855160001,10100003126
102,al nahdi pharmacy,6641 at takhassusi - Al Muhammadiyah Dist.,Al Muhammadiyah ,24.7269974074974,46.6527005943271,10100003062
103,al nahdi pharmacy,7129 ath thumamah rd - Al Rabie Dist.,Al Rabie ,24.7875373537362,46.6473610987793,10100003104
104,al nahdi pharmacy,7736 king fahd branch road - Al Malqa Dist.,Al Malqa ,24.8018408612723,46.6260938380332,10100003145
105,al nahdi pharmacy,3492 Al Zubair Bin Al Awwam - Al Salam Dist.,Al Salam ,24.7062428274533,46.8096167283181,10100003078
106,al nahdi pharmacy,3324 mohammed rasheed rda - Al Aziziyah Dist.,Al Aziziyah ,24.5837848641941,46.7596712119657,10100003029
107,al nahdi pharmacy,2827 arfat rd - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.571790679003,46.780412476136,10100003130
108,al nahdi pharmacy,3042 ibn hejr - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.5591584774439,46.781870371896,10100003130
109,al nahdi pharmacy,7513 mohammed rasheed rda - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.5626286833743,46.775280573613,10100003130
110,al nahdi pharmacy,7324 mohammed rasheed rda - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.5545484837955,46.7790380394622,10100003130
111,al nahdi pharmacy,2129 arfat rd - Al Dar Al Baida Dist.,Al Dar Al Baida ,24.5616923012391,46.7593555047106,10100003130
112,al najah pharmacy,4911 al imam muhammad ibn saud ibn muqrin - Al Shumaisi Dist.,Al Shumaisi ,24.6286951670002,46.7038431180001,10100003113
113,al nour pharmacy,3487 samahat ash shaikh abdul aziz ibn baz - Al Badeah Dist.,Al Badeah ,24.6255852650001,46.689488693,10100003071
114,al olaya pharmacy,8739 al ulaya - Al Olaya Dist.,Al Olaya ,24.6751202700001,46.6948407760001,10100003075
115,al ouda pharmacy,3990 Anas Bin Malek - Al Malqa Dist.,Al Malqa ,24.8076883337126,46.6156416784332,10100003145
116,al qaishan veterinary pharmacy,7897 salam - Al Dubiyah Dist.,Al Dubiyah ,24.62188654,46.7109140100001,10100003116
117,al rafah pharmacy,2251 dirab branch rd - Al Shifa Dist.,Al Shifa ,24.5761173860001,46.6982464200001,10100003061
118,al rafiq pharmacy,7385 al khalifah al mamun - Badr Dist.,Badr ,24.5411168100001,46.7037173670001,10100003164
119,al rajaa pharmacy,3165 al urubah rd - Al Sulaimaniyah Dist.,Al Sulaimaniyah ,24.7183161703456,46.6867332840951,10100003063
120,al rajaa pharmacy,6939 uthman ibn affan branch rd - Al Ezdihar Dist.,Al Ezdihar ,24.7770168652555,46.7089060692595,10100003086
121,al rasees united pharmacy,6708 prince turki ibn abdulaziz al awwal rd - East Umm Al Hamam Dist.,East Umm Al Hamam ,24.680813621,46.6659333490001,10100003008
122,al rashad pharmacy,4126 Anas Bin Malek - Al Yasmeen Dist.,Al Yasmeen ,24.8160942614139,46.6354351960542,10100003147
123,al rashid pharmacy,5462  - Siyah Dist.,Siyah ,24.6041466010001,46.7042595790001,10100003068
124,al rashidiyyah pharmacy,3511 al amir mamduh ibn abdul aziz - Al Sulaimaniyah Dist.,Al Sulaimaniyah ,24.709019106,46.689997325,10100003063
125,al ruwais polyclinic & pharmacy,8330 abdullah ibn muammar - West Umm Al Hamam Dist.,West Umm Al Hamam ,24.695638313,46.64543345,10100003012
126,"""al sa'adi pharmacy""",2999 al qayruwani - Al Wizarat Dist.,Al Wizarat ,24.670972915,46.7093863260001,10100003045
127,Al Saggaf Pharmacy,3197 abdulrahman al ghafaqi rd - Al Rawdah Dist.,Al Rawdah ,24.7471159737073,46.7606413896937,10100003088
128,al saggaf pharmacy,6405 ash shabab - Al Aziziyah Dist.,Al Aziziyah ,24.5909937783032,46.7592310277113,10100003029
129,al salehiyya pharmacy,7853 al imam abdul aziz ibn muhammad ibn saud - Al Shumaisi Dist.,Al Shumaisi ,24.6295867850001,46.6927154140001,10100003113
130,al saqaf pharmacy,7095 al ulaya - Al Olaya Dist.,Al Olaya ,24.6901396170002,46.6872973290001,10100003075
131,al saqaf pharmacy,6625 at takhassusi - Al Olaya Dist.,Al Olaya ,24.6801715360001,46.6780664890002,10100003075
132,al saqaf pharmacy,4273 al aynusi - Sultanah Dist.,Sultanah ,24.5993157390001,46.6923918910001,10100003069
133,al saqaf pharmacy,7334 Hamzah Bin Abdulmuttaleb - West Oraija Dist.,West Oraija ,24.5885481400001,46.6236736620002,10100003126
134,al saqaf pharmacy 20,6671 Ayshah Bin Abi Bakr - Al Suwaidi Dist.,Al Suwaidi ,24.587500967,46.6537518340002,10100003018
135,al saqaf pharmacy 25,2902 al amir sultan ibn abdul aziz - Al Olaya Dist.,Al Olaya ,24.6922374500001,46.6928389440002,10100003075
136,al saqaf pharmacy 3,7722 badi az zaman al hamadhani - Al Zahrah Dist.,Al Zahrah ,24.5765927160002,46.6499495800002,10100003067
137,al saqaf pharmacy 6,3749 Belal Bin Rabah - West Oraija Dist.,West Oraija ,24.5822114860002,46.5933141890001,10100003126
138,al saqaf pharmacy 7,7457 ibn taimiah rd - Badr Dist.,Badr ,24.5560340720002,46.7030716760001,10100003164
139,al saqqaf pharmacy,4807 an nasr branch rd - Al Aziziyah Dist.,Al Aziziyah ,24.5929816520475,46.7747602931987,10100003029
140,al shafi pharmacy,7342 at takhassusi - Al Rahmaniyah Dist.,Al Rahmaniyah ,24.7166767202443,46.6591053423252,10100003013
141,al shafi pharmacy,7586 al amir matab ibn abdul aziz - Al Rabwah Dist.,Al Rabwah ,24.6876614849969,46.7652866003976,10100003047
142,al shamilah pharmacy,7610 at takhassusi - North Mathar Dist.,North Mathar ,24.689482647,46.6727475610001,10100003011
143,al shamilah pharmacy 3,7686 at takhassusi - North Mathar Dist.,North Mathar ,24.7031068130001,46.6658574040001,10100003011
144,al shatea pharmacy,6927 al amir matab ibn abdul aziz - Al Rabwah Dist.,Al Rabwah ,24.6814122052098,46.7683758188451,10100003047
145,al shifa modern pharmacy,6730 ibn taimiah road - Al Shifa Dist.,Al Shifa ,24.5579677080001,46.7036828690001,10100003061
146,al shifa polyclinic and pharmacy,8481 ziad al fazari - Al Shifa Dist.,Al Shifa ,24.5738253060001,46.6955864180002,10100003061
147,al shimaisi pharmacy,4179 al imam muhammad ibn saud ibn muqrin - Al Shumaisi Dist.,Al Shumaisi ,24.627547031,46.6965853520001,10100003113
148,al sihaim pharmacy,7984 Hamzah Bin Abdulmuttaleb - West Suwaidi Dist.,West Suwaidi ,24.578276278,46.6315096100001,10100003057
149,al tadamoun pharmacy,2745 abdullah ibn jabr - West Oraija Dist.,West Oraija ,24.5869070290001,46.6023282960001,10100003126
150,al tadamoun pharmacy,6201 weastern ring rd - West Oraija Dist.,West Oraija ,24.5783735900001,46.6046979590001,10100003126
151,al tadamun pharmacy,3095 Belal Bin Rabah - Tuwaiq Dist.,Tuwaiq ,24.578337581,46.5667527750001,10100003102
152,al thalatheen pharmacy,2864 al amir sultan ibn abdul aziz - Al Olaya Dist.,Al Olaya ,24.6920845940001,46.6924409560002,10100003075
153,al urooba pharmacy,2151 al madinah al munawarah - Dhahrat Al Badeah Dist.,hahrat Al Badeah ,24.5891125420001,46.6257722630002,10100003091
154,al urooba pharmacy,2549 AL Khaleel Bin Ahmad - Badr Dist.,Badr ,24.5426809890001,46.6939921480001,10100003164
155,al uroubah polyclinic and pharmacy,7742 Al Tirmidhi - Al Shifa Dist.,Al Shifa ,24.5669833850001,46.702364636,10100003061
156,al uroubah polyclinic and pharmacy 2,2752 AL Khaleel Bin Ahmad - Al Shifa Dist.,Al Shifa ,24.554568478,46.6779798960002,10100003061
157,al ushayan pharmacy,4929 al imam muhammad ibn saud ibn muqrin - Al Shumaisi Dist.,Al Shumaisi ,24.6286438320001,46.7039807530001,10100003113
158,al usta pharmacy,"""7230 Ibn Al Muqafa' - West Oraija Dist.""",West Oraija ,24.5878234100002,46.6103391670001,10100003126
159,al wadi pharmacy,7177 asir - Al Shumaisi Dist.,Al Shumaisi ,24.6233455830001,46.69591153,10100003113
160,aldawaa pharmacy,3636 abi jaafar al mansur - Al Yarmuk Dist.,Al Yarmuk ,24.8057233052191,46.7742219770987,10100003139
161,صيدليةالدواء,4484 ad dammam rd - Qurtubah Dist.,Qurtubah ,24.8000951915291,46.7386920842146,10100003101
162,al washm medical center and pharmacy,9282 king faisal - Al Murabba Dist.,Al Murabba ,24.6523624810002,46.7106048840001,10100003021
163,al zahrah polyclinic and pharmacy,3504 al balad al amin - Al Suwaidi Dist.,Al Suwaidi ,24.588273311,46.6584545050001,10100003018
164,alaa jamil pharmacy,4015 Al Shaikh Abdullah Al Anqari - Al Woroud Dist.,Al Woroud ,24.7262450492932,46.6871692268882,10100003026
165,alanaya al-dawaiya pharmacy,3412 Al Zubair Bin Al Awwam - Al Salam Dist.,Al Salam ,24.7056265470521,46.8085983190073,10100003078
166,aldawaa pharmacy,3183 ad dammam rd - Al Yarmuk Dist.,Al Yarmuk ,24.8195508187513,46.787745235989,10100003139
167,aldawaa pharmacy,7930 al ihsa - Al Malaz Dist.,Al Malaz ,24.6781226146815,46.7349132377038,10100003051
168,aldawaa pharmacy,8374 khalid ibn al walid - Al Quds Dist.,Al Quds ,24.7612703285715,46.7636202201219,10100003081
169,aldawaa pharmacy,6815 ash shaikh hasan ibn hussain ibn ali - Ishbiliyah Dist.,Ishbiliyah ,24.7838123822266,46.7714832588673,10100003137
170,aldawaa pharmacy,4008 an nuwibah - Al Yarmuk Dist.,Al Yarmuk ,24.8075534967051,46.7957355009358,10100003139
171,aldawaa pharmacy,6939 an nasar - Al Yarmuk Dist.,Al Yarmuk ,24.8071894391711,46.7925696280676,10100003139
172,aldawaa pharmacy,7482 an najah - Al Yarmuk Dist.,Al Yarmuk ,24.8120217675549,46.7989017307233,10100003139
173,aldawaa pharmacy,4466 al imam abdullah ibn saud ibn abdul aziz rd - Al Qadisiyah Dist.,Al Qadisiyah ,24.813780605162,46.8185754699768,10100003073
174,aldawaa pharmacy,6383 an najah - Al Yarmuk Dist.,Al Yarmuk ,24.8098656586221,46.8008784580395,10100003139
175,aldawaa pharmacy,4102 Al Zubair Bin Al Awwam - Al Salam Dist.,Al Salam ,24.7099092710487,46.8155765101707,10100003078
176,aldawaa pharmacy,3260 ash shaikh abdulaziz ibn abdulrahman ibn bishr - Al Khaleej Dist.,Al Khaleej ,24.7763436136837,46.7889757694796,10100003055
177,al-dawaa pharmacy,3339 al amir bandar ibn abdul aziz - Al Nahdah Dist.,Al Nahdah ,24.7646516807271,46.8035317558283,10100003054
178,al-dawaa pharmacy,7171 ali al fazari - Al Munisiyah Dist.,Al Munisiyah ,24.8258998751948,46.7805209421501,10100003140
179,al-dawaa pharmacy,7400 abi huraiyrah - East Naseem Dist.,East Naseem ,24.7490297470887,46.8283971589323,10100003080
180,Al-Dawaa Pharmacy(Delivery),2500 al amir sultan ibn abdul aziz - Al Olaya Dist.,Al Olaya ,24.6907337,46.6887564000001,10100003075
181,Al-Dawaa Pharmacy(Delivery),3808 al urubah rd - Al Woroud Dist.,Al Woroud ,24.7182190000001,46.6849854000002,10100003026
182,Al-Dawaa Pharmacy(Delivery),3058 prince turki ibn abdulaziz ath thani - Al Muruj Dist.,Al Muruj ,24.7579829000002,46.6610030000001,10100003110
183,Al-Dawaa Pharmacy(Delivery),8060 hail - Al Nuzha Dist.,Al Nuzha ,24.7628218000002,46.7030209000001,10100003025
184,Al-Dawaa Pharmacy(Delivery),8466 Othman Bin Affan - Al Nuzha Dist.,Al Nuzha ,24.76643955,46.7131481250001,10100003025
185,Al-Dawaa Pharmacy(Delivery),6385 al ihsa - Al Zahra Dist.,Al Zahra ,24.6822914320002,46.734574996,10100003132
186,Al-Dawaa Pharmacy(Delivery),7454 eastern ring branch rd - Al Rabwah Dist.,Al Rabwah ,24.6858593000001,46.7747593000001,10100003047
187,Al-Dawaa Pharmacy(Delivery),3399 al imam abdullah ibn saud ibn abdul aziz  branch r - Al Hamra Dist.,Al Hamra ,24.7891014000001,46.7624671,10100003129
188,Al-Dawaa Pharmacy(Delivery),7528 Ibn Al Haytahm - Al Khaleej Dist.,Al Khaleej ,24.78079,46.8209209,10100003055
189,Al-Dawaa Pharmacy(Delivery),7365 Salman Al Farsi - Al Khaleej Dist.,Al Khaleej ,24.7796049,46.7984069,10100003055
190,Al-Dawaa Pharmacy(Delivery),2456 ash shaikh abdul aziz ibn abdul rahman ibn bishr - Al Khaleej Dist.,Al Khaleej ,24.7831886000001,46.7998071000001,10100003055
191,Al-Dawaa Pharmacy(Delivery),7634 as sahabah - Ishbiliyah Dist.,Ishbiliyah ,24.7909234000001,46.7876755000001,10100003137
192,Al-Dawaa Pharmacy(Delivery),7628 khalid ibn al walid - Al Shohda Dist.,Al Shohda ,24.7907742000002,46.7445985,10100003016
193,Al-Dawaa Pharmacy(Delivery),2669 abi jafar al mansur - Ghirnatah Dist.,Ghirnatah ,24.7935024000001,46.7467252000001,10100003155
194,Al-Dawaa Pharmacy(Delivery),2793 ad dammam rd - Ghirnatah Dist.,Ghirnatah ,24.802824,46.7481139000001,10100003155
195,Al-Dawaa Pharmacy(Delivery),2267 ad dammam rd - Ghirnatah Dist.,Ghirnatah ,24.8006038,46.7428471000001,10100003155
196,Al-Dawaa Pharmacy(Delivery),8412 as sahabah - Al Yarmuk Dist.,Al Yarmuk ,24.8128763000001,46.7766704000001,10100003139
197,Al-Dawaa Pharmacy(Delivery),6237 Saeed Bin Zayd - Qurtubah Dist.,Qurtubah ,24.8023450000001,46.7394997000002,10100003101
